id,name,gpa
97091,John,0.44022248883979576
92022,Chris,0.6059661963720979
93853,Paul,0.5829203139209251
90053,Chris,0.7430858795904122
98535,Tom,0.2556753958111758
99567,Paul,0.5356018982851075
94390,Cooper,0.07762429059954334
98456,Sam,0.8963680037231223
92679,Chris,0.97687155092893
93437,Tom,0.46793819906567247
97082,Cooper,0.2121337699287692
97255,Tom,0.9570654820474559
98668,Kate,0.4059512699005978
99240,Smith,0.19153985890162273
95861,Kate,0.2575739132480507
99608,Sam,0.8484863961787897
96507,Paul,0.13324514603924775
94276,Tom,0.5211273634713552
95863,Chris,0.36855262183555926
92173,Tom,0.3528017527688966
92189,Kate,0.3257909393882479
91315,Kate,0.8783308299323912
98882,Cooper,0.09795161625855742
97728,Sam,0.7459168155419629
92984,Chris,0.38888060269671454
96124,Smith,0.7507597037618629
95715,Kevin,0.13734634870283735
91028,Tom,0.9053344068515374
92832,Cooper,0.8369642053044575
98392,Chris,0.5956666419861208
97329,Sam,0.3213680624380453
94588,John,0.4807901601009261
90570,Kevin,0.02682606816513644
93019,Chris,0.12409502686508522
90206,Chris,0.7106603859053272
90252,Kate,0.922750528191501
94919,Kate,0.3957831016466026
91360,Maddison,0.2862447482976269
97554,Smith,0.541666533431288
97689,Kevin,0.3106602284735941
93023,Cooper,0.8766704605923832
93205,Tom,0.3285528126849325
96796,Sam,0.6605817411195933
96487,Maddison,0.16430717978470932
90440,Paul,0.09895302863704158
99427,Cooper,0.07749258536492643
99405,Chris,0.19068251009900616
91147,Maddison,0.660595265776362
98889,Chris,0.6499092757540142
91712,Cooper,0.4123857012998895
93596,Kate,0.10276346749950394
90167,Sam,0.18717932253708836
94411,Kate,0.7581325505211416
98040,Smith,0.5518184986444756
94680,Tom,0.7684948834845767
95575,Smith,0.04482766488942702
97574,Chris,0.14790938205250737
97394,Kate,0.16919855571180276
95772,Tom,0.8428427627665522
96394,Kate,0.7122059766451861
95700,Cooper,0.7059093353534546
94614,Chris,0.2692405374174045
95258,Maddison,0.43919804724912803
92594,Kevin,0.938222869568592
99803,Maddison,0.8590634542751435
90684,Maddison,0.3983814165049129
94181,John,0.04712795042506723
99863,Paul,0.7328163305090355
94688,Cooper,0.20215940104107877
90493,John,0.4577280738930606
97382,Smith,0.4467811798620993
91310,Kevin,0.7092354803145472
97537,John,0.6623795054341811
93286,Chris,0.9552808648146318
94853,Maddison,0.13566565975505462
95409,Maddison,0.2409169574506992
94796,Smith,0.15814173026311662
90739,Kevin,0.9486170370109958
94001,Tom,0.38094352032680856
97655,Paul,0.06676553683421205
96957,Chris,0.5389064521407506
90306,Kevin,0.5028672759279438
99542,Cooper,0.7820985643019821
98406,Tom,0.8085203493419726
90693,Kevin,0.5800030322373225
94571,Tom,0.3654666751276342
92447,Sam,0.15066077751918816
99360,Maddison,0.4788540629417827
96597,Smith,0.5391865653094013
93901,Maddison,0.2612720827980708
94605,Kevin,0.15702873383435711
94374,Smith,0.8653512183832512
99962,Smith,0.42303831582320905
94108,Cooper,0.10687065172881027
91017,Cooper,0.5398403559367757
92030,Smith,0.3353222235348101
99728,John,0.08143496501823388
97823,Maddison,0.6205067268093943
92173,Smith,0.15847836215362987
98045,Tom,0.8951291140313198
92307,Tom,0.24553359923111528
96023,Kate,0.16877252745448568
99926,John,0.2680866778528651
99890,John,0.26240319287272507
90647,Kate,0.001388738566156622
92195,Cooper,0.7474370547864867
97405,Kevin,0.8721686825191906
93634,Kate,0.046472625851575855
91053,Sam,0.607894532649758
94414,Sam,0.7748929459450006
96143,Smith,0.17813898801833405
95338,Paul,0.2357805614774312
94889,Maddison,0.5217961716201068
99178,Tom,0.4845655157944624
92528,Tom,0.1801975950435053
98143,Smith,0.020985505792307624
90576,Sam,0.6965647059052322
96297,Paul,0.6291969276150773
95067,Maddison,0.6989762194844563
91752,Cooper,0.14527900211692968
95607,Chris,0.18948872594218924
97832,Tom,0.9773427552318193
93114,Tom,0.07007536808438708
93246,Tom,0.915619743010453
97781,Sam,0.1603712919338356
93488,Smith,0.21987415521622078
95464,Smith,0.2356583363821384
97891,Maddison,0.7231489615837869
99327,Maddison,0.1426263929146786
91706,Tom,0.31950060921255985
92760,Kevin,0.8360814644554121
94897,Kevin,0.31170509567181126
90355,Chris,0.4974140775861299
94288,Kate,0.6953568326407155
95015,Sam,0.10389354814618124
95260,Kate,0.456328825235766
91296,Smith,0.3653406098483927
97217,Kate,0.3677106690142462
94216,Smith,0.952346603038032
93930,Smith,0.41216639084241247
93314,Maddison,0.29170131428093293
91169,Paul,0.4200816887787686
90793,John,0.18977062480277518
93323,Paul,0.5649649641448815
90680,Tom,0.37052545753717403
99740,Kate,0.9377529290411079
92049,Smith,0.08065654184328597
91563,Tom,0.9192789457452982
95520,Maddison,0.7256503326511338
95259,Sam,0.09243478451904197
95083,Smith,0.5596809040252906
98706,Chris,0.20730913291462516
98186,Sam,0.6799957633195641
92820,Sam,0.15344394348831458
96338,Chris,0.2709313492622255
91215,Kevin,0.21980650635026888
92853,Kevin,0.5624895931607237
97456,Chris,0.3291112270554857
97727,John,0.1275115856153376
95459,John,0.5536092623119346
98642,John,0.646604452730998
90081,Maddison,0.11817135211494567
96424,Kevin,0.09660176640029672
92822,Smith,0.9065976786688481
92498,Kevin,0.5652531415965159
95969,Chris,0.700389210859038
91455,Maddison,0.4538468804028184
99123,Kate,0.5691941988589845
99272,Maddison,0.42061212862620867
97553,Chris,0.5384430403247595
96040,Maddison,0.5304189988236482
99706,Cooper,0.8271517040025599
90845,Chris,0.9082806126894025
95501,Kate,0.6533987974596205
91632,Kate,0.35128697014829535
96503,Maddison,0.3637529901164014
92004,Kevin,0.2026973202552691
93744,Smith,0.7306492083524054
94299,Kevin,0.8855189227967987
92977,Smith,0.6012037347286981
99390,Tom,0.31577121840650757
99269,Tom,0.4767100415139376
98414,Cooper,0.6060225024536431
92248,Tom,0.026699418590313773
93554,Smith,0.6999774746268289
94499,Sam,0.7527569266892694
97823,Smith,0.7361475386094135
93729,Maddison,0.2933752207722311
93595,Paul,0.8188761471524573
97116,Kevin,0.07195565261525494
93663,Cooper,0.9760513399801782
98902,Smith,0.4212581514669729
92831,Maddison,0.32418063774856276
98798,Kate,0.6333802235605048
96351,Kate,0.4890708782328914
98547,Cooper,0.48444966701565406
92013,Tom,0.19407074926720758
93767,Kevin,0.5316919320162125
95117,Smith,0.23149554402964068
98033,Maddison,0.13683806859622938
98247,Kevin,0.9337628607039318
94110,Maddison,0.06023065088398649
98339,Chris,0.3375296696920346
98807,Maddison,0.8136770020761344
93997,Paul,0.19749324803566315
97418,Tom,0.7708239197694504
94854,Kevin,0.22747245037743902
94295,John,0.35299344247916875
96639,John,0.5133264370042885
99143,Chris,0.49742256191825274
90682,Paul,0.3062026892486239
99654,Cooper,0.5189279450572866
99803,Chris,0.14664136417131457
92983,Chris,0.6440113694207602
91274,Tom,0.16109171094687047
90660,Maddison,0.9355983931496661
91545,Chris,0.7352469892227561
98393,Kevin,0.19574933640441472
97529,Smith,0.2095867761121326
98206,Sam,0.7847243804533868
92930,Kevin,0.6926652085160648
90703,Maddison,0.47035818837003573
95100,Smith,0.4184535887644002
99742,Kevin,0.11942889254117894
98178,Tom,0.2464969833154641
92358,Kate,0.2764997273073063
92582,Kate,0.2661542466537532
95037,Tom,0.96673005802336
93557,Cooper,0.9240789690819353
94813,Kate,0.7622402305522534
96213,Sam,0.4105735796484955
91391,Sam,0.8309314382836838
93677,Tom,0.5391921908837479
99620,John,0.9508801721647945
90393,John,0.4169165094454399
99923,Paul,0.00919571649309825
99424,Maddison,0.4741583578529107
90056,Paul,0.7824741495901714
90968,Cooper,0.6176520552600467
96145,Maddison,0.06822452000360268
92274,Paul,0.49655373842794714
98347,Sam,0.15606757030405205
95198,Paul,0.9744244901783147
90926,Maddison,0.8595483445287345
98561,Kate,0.8846757018614206
98633,Paul,0.71028459529815
97825,Smith,0.4605191355757551
99231,Maddison,0.8314334379142345
90085,Chris,0.5897429330928798
92702,Chris,0.27017138444368516
90467,Kate,0.17542181177721494
97524,Paul,0.7521097668352383
95738,Maddison,0.5517988886077693
92218,Chris,0.18306536368826687
99798,Chris,0.4583439312450438
94049,Cooper,0.8020530833420937
92300,Kate,0.9357174666309014
90897,Sam,0.37067986664367025
98715,John,0.14558486013624383
91774,Maddison,0.2713260913773453
95198,Tom,0.44758752639115573
95098,Sam,0.35679046426776373
90908,Maddison,0.4062632277975703
99739,Cooper,0.08777168085905152
95663,Paul,0.7625564610134538
93781,Smith,0.2930035503961764
91685,Sam,0.5034023603608946
98288,Paul,0.29017497659695035
97986,Smith,0.015237587497227367
97306,Tom,0.8137054756669425
93068,Tom,0.4684022798566909
93359,Paul,0.5383193332087921
98541,Maddison,0.7341872467316927
90861,Chris,0.2842191147596621
91497,Smith,0.7898205598436507
94779,Maddison,0.2584773724217271
94288,Chris,0.3629609550996744
96618,Tom,0.6513645368292047
96835,Cooper,0.6579386037477677
97311,Paul,0.8526008081454389
99406,Paul,0.6913448729654135
90300,John,0.3416320985807578
93021,Chris,0.9616832992156644
98079,Paul,0.3154191875221056
96113,Maddison,0.058799672983128715
93104,Chris,0.25488877316164416
98486,John,0.2116214563176868
90799,Paul,0.2884132206572211
96491,Smith,0.29979775214708326
92031,Sam,0.5858374354538188
98039,Cooper,0.3221771123973344
91145,Chris,0.6608298870649328
93777,Cooper,0.40530249695905063
99491,Maddison,0.7593500348301799
96063,Smith,0.5262752478990865
99011,Tom,0.45277181989121784
92414,Sam,0.4905548402557868
96349,Maddison,0.8078822166906738
90716,Paul,0.7337715711348706
95054,Cooper,0.11914280575391023
93741,Chris,0.18085311136691506
92110,Sam,0.28271247232535135
92228,Sam,0.878262336136639
92010,Tom,0.4906362443916983
97097,Maddison,0.2811686960381695
91609,Kevin,0.7728757287044288
90997,Sam,0.921187110752479
91568,Kevin,0.29548723377636565
97883,Kate,0.901252312569767
94215,Sam,0.9542203478896528
96394,Tom,0.16130456588220432
98010,John,0.45334343340436856
90768,Cooper,0.2370840736541706
95341,Smith,0.279220472229219
97307,Tom,0.7937524819404841
94080,Tom,0.6605629734728987
97219,Chris,0.3444067170516558
98979,Tom,0.8597882991488502
96220,Kate,0.04790197337977464
93216,Maddison,0.19775749128823017
91495,Sam,0.9841622833838028
92322,Chris,0.5263872983317996
96085,Cooper,0.693151234320741
99938,Maddison,0.22644406574174125
94958,Sam,0.6976549088675243
98251,Sam,0.7956637294544252
94592,Maddison,0.019079575470619448
94854,Tom,0.621368578015857
90529,Kate,0.15736518738683403
95466,John,0.33070283019109936
95442,John,0.40369578261238437
91247,Sam,0.7501301941764633
95221,Chris,0.3083794778083474
96251,Cooper,0.2946136278771002
97195,Chris,0.08911084523732382
96789,Tom,0.8232497902898891
97422,Paul,0.19986008284911716
90476,Tom,0.2069924295426877
94169,Paul,0.9911018904515889
97646,Smith,0.4775440689930103
97669,Paul,0.3085509799506617
93478,Smith,0.33261641342528026
94722,Paul,0.0466042432629471
97142,Kevin,0.6918679237649817
93941,Paul,0.6505205988654966
98337,Smith,0.5817665476572599
93926,Cooper,0.603493017891379
93353,Kate,0.44615613356201367
90153,Paul,0.583121878319191
92960,Paul,0.16484088248161455
98593,Tom,0.557112078828702
99549,Cooper,0.287915408112528
92905,Chris,0.3031540455498649
96887,Chris,0.6667353365791174
93384,Sam,0.40640171539343295
95068,Tom,0.9362021928291357
99377,Maddison,0.765350730896361
91934,Kevin,0.23366662420240136
96682,Tom,0.2991145426564916
96297,Tom,0.6138301520266543
93756,Smith,0.3093562526962773
92863,John,0.8187874496893583
98713,Maddison,0.06197363623543228
92859,Kevin,0.6248982837399081
99577,Kate,0.03923722454831169
99741,Chris,0.290294388328067
97268,John,0.35957859592933283
99024,Chris,0.34177224783086135
96652,Paul,0.8811126660987723
92757,Tom,0.18689022380221432
96949,Smith,0.6360479866127904
91572,Cooper,0.4706212488566721
98823,Maddison,0.02665064378495663
95273,Sam,0.22271932886415402
90336,Smith,0.405385721855813
94017,Kevin,0.7258770329479934
97750,Smith,0.1069924281935497
96690,Kevin,0.43755782800750564
92861,Smith,0.04451869146864873
98316,Cooper,0.551434280942084
90489,Maddison,0.4673851017087204
97634,Chris,0.429734092792043
96859,Maddison,0.41917846039694107
90447,Cooper,0.23215487602580398
99584,Tom,0.1850746669120943
90994,Cooper,0.22509846523072752
92953,Maddison,0.09182118502553471
92186,Smith,0.5524035273706321
94607,Tom,0.6340878944075787
94063,Maddison,0.2714380289272177
95502,Kate,0.8961126133165183
91212,Smith,0.8533155017220169
97111,Kate,0.0025596367901339345
99289,Cooper,0.905601207361805
96554,Maddison,0.6315642267986462
95894,Kate,0.6746747585884334
95765,Cooper,0.47303296880154255
98664,Cooper,0.9140620118799282
98128,Smith,0.6742448722303565
93047,Kate,0.5786815436229465
99911,Cooper,0.5392432942486116
95941,Tom,0.9725960345033449
90845,Chris,0.6446562549958599
91356,Sam,0.11998404488822212
93807,Maddison,0.17805984467059488
94827,Smith,0.6944857476192543
94814,John,0.0732183421546373
96728,Sam,0.5825959074128123
99400,John,0.15567174674560913
91263,Chris,0.816427385481681
92773,Maddison,0.3178818284074103
99037,Kate,0.7060472017441565
92310,Maddison,0.2723626286406561
99829,Paul,0.17017265105573498
96282,Smith,0.7568889228507247
93140,Tom,0.8007157202368944
99824,Sam,0.34099402823057134
98686,Maddison,0.6465403654439826
91052,Sam,0.44369401000391473
95736,Cooper,0.10728747453991949
91720,Maddison,0.676458265848155
94705,Cooper,0.7082768713654796
98881,Cooper,0.1510848531107769
94829,Maddison,0.748995277359037
91573,Paul,0.7298873270326605
93900,Chris,0.8901754487054288
91263,Kevin,0.03840138390275172
92213,Chris,0.6251332852579756
99448,Sam,0.4272698930805262
93199,Chris,0.7828144249913479
95341,Cooper,0.17889111207905595
90630,Paul,0.32089038293645844
98109,Smith,0.7927891433981239
90541,Kevin,0.11847781777213784
92963,Kevin,0.9802493812194819
92296,Cooper,0.24880905026783706
94116,Kate,0.9265705585925285
96591,Smith,0.06458741043619187
99359,Kevin,0.33793715747431896
90228,Smith,0.702117698404403
90805,Kate,0.7940067120990485
96718,Paul,0.4606634759826187
92155,Sam,0.22873071626071217
94169,John,0.2669998645539099
97517,Kevin,0.8381360247615005
94207,Kevin,0.8104763316597818
94050,Tom,0.5750499777564947
95723,Smith,0.6076418730294394
93793,Smith,0.30220119630944475
95336,Cooper,0.6859462412137883
95760,Maddison,0.4888421121360065
90014,Cooper,0.22523834685608812
99037,Kevin,0.11802479561772528
97330,Kevin,0.6696180387950413
91572,Smith,0.3180104270508014
96770,Maddison,0.865379857927787
91908,Smith,0.17907927376990607
95644,Chris,0.2191478542085108
90760,Kevin,0.7915011091637965
97996,Sam,0.5636348306386583
92406,Kevin,0.098586459210108
99337,Tom,0.12841642230916372
96156,Smith,0.8329864801781802
94242,Kevin,0.44731077158537436
93108,John,0.9057313640788931
90282,Cooper,0.4971987459440277
96123,Cooper,0.6389320970708318
90528,Smith,0.6581327291476982
91754,Tom,0.8145154624874078
95705,Tom,0.7100258121923023
92973,Smith,0.027378022941436098
94595,Cooper,0.3323944349146406
97965,Smith,0.09410611218155374
98012,Cooper,0.03302617681807907
91403,Smith,0.4856669619536155
96015,Smith,0.05256968930252115
96276,Maddison,0.25190035215789053
97954,Smith,0.3590803675396256
94437,Cooper,0.3316438716719028
96808,Tom,0.23301673869540573
94111,Paul,0.852809692175832
91603,Sam,0.4114437667628561
91310,Maddison,0.35146253016883555
94975,Paul,0.3707868993597959
92805,Smith,0.5669993767578645
92913,Maddison,0.5577816693845272
95663,Maddison,0.2853247424282601
95610,Cooper,0.5236003803650213
90972,Chris,0.7443780115498312
99081,Paul,0.9759909896295512
90576,Tom,0.8965081949578367
90115,John,0.42043337593758745
97351,Smith,0.7829040467538646
93972,Tom,0.876881166620459
98836,John,0.8192403157921108
91127,John,0.11119693139497488
91714,Sam,0.2554840515314144
93805,Paul,0.44034161783080694
98878,Paul,0.43284625438681934
98505,Tom,0.6224653174379656
90934,Cooper,0.2235338319730764
98352,Kevin,0.9722010225066509
96314,Chris,0.4739951930595706
92720,Sam,0.8723338427135318
92315,Smith,0.2142795114424172
99513,Maddison,0.5420888493289837
91450,Kate,0.7037024841936573
99286,Cooper,0.6307576542368933
95912,Kevin,0.3466049526051398
93426,Smith,0.21759132663581449
98102,Sam,0.8259370571918473
99742,Paul,0.809548055071647
98871,John,0.3532195806396088
93452,Chris,0.4829170711449581
97493,John,0.22962873248574167
95254,Cooper,0.5279696078179144
94704,Cooper,0.11302117132230394
91132,Maddison,0.8396093101500169
91976,Kate,0.7319254396422187
91531,Sam,0.09391409472651924
97601,John,0.5412875152711261
97270,Chris,0.529285313745696
96279,Maddison,0.32053720717883327
90652,Sam,0.5389891560291304
98555,John,0.4957157035705626
92136,Chris,0.017181354525027226
92601,Smith,0.26468662944917154
97014,Kevin,0.5913758814228579
94444,John,0.5114941670238231
92297,Tom,0.41342864906288745
93116,Chris,0.2132668653585521
94797,Sam,0.5947239680410603
95759,John,0.7807130754127769
93263,Cooper,0.007961409656196627
92961,Tom,0.13011222052229265
96729,Tom,0.2744557357726132
91788,Paul,0.9085207957960153
94387,John,0.12989702943829362
95972,Cooper,0.487581064168926
90354,Kevin,0.09027193146249557
93428,Kevin,0.2077261250780308
96417,Sam,0.9599082024366928
93625,Maddison,0.7368753536270012
91894,Smith,0.25792249287696145
98316,Paul,0.8774659698402739
95295,Kevin,0.6283812051628933
96091,Tom,0.964593158608772
92758,Sam,0.4178866010531578
93914,Kate,0.44979398800724035
90649,Smith,0.4753441991986386
92196,Cooper,0.14350654900731286
95394,Chris,0.9157320512706959
97152,Paul,0.993156852287377
96769,Kate,0.5611268498838214
93402,Kevin,0.4458004063376154
97168,Chris,0.954595191583088
92504,John,0.6567396563726152
95617,Tom,0.34224926419208934
95699,Cooper,0.6938663526346802
96255,Sam,0.7059966650393793
91634,Paul,0.6669779255131469
91461,Paul,0.6121607198040361
92612,Kate,0.5346389822218042
91277,Sam,0.7939840030009354
93703,Paul,0.2685572771534238
99545,Sam,0.7372769948526537
91318,Smith,0.6236522685773999
99799,Sam,0.9495026870445495
98787,Tom,0.8020949187816463
96399,Kate,0.35083360127813734
92179,Smith,0.770156217675049
98606,Sam,0.20561724870022013
98288,Chris,0.4574840387804481
90111,Cooper,0.7980974645178684
96492,Smith,0.04515520983519683
91782,Paul,0.29961286881304083
97789,John,0.7256049068759112
91333,Chris,0.9923767170421351
91184,Tom,0.40646286214816907
92729,Sam,0.30520486794401724
97539,Kevin,0.611501462722984
97503,Chris,0.7566982397013904
95136,Maddison,0.9820630451108987
95870,Kevin,0.7344638365276827
98873,Kevin,0.8406128103591018
90644,Maddison,0.6702413109411025
94072,Cooper,0.2012653941599063
98299,Kevin,0.9297184673493586
95207,Maddison,0.8159809142483692
91768,Kate,0.7810121879308696
93442,Tom,0.7304907402188764
94629,Kevin,0.1542543749257751
97828,John,0.5874150160452546
93678,Sam,0.19088363196295666
97518,John,0.5808575210572209
91819,John,0.6560265255952621
94501,Sam,0.17662236401360076
90059,Sam,0.7872037950661358
95887,Kate,0.796642204618767
95271,Chris,0.9452887342177111
99482,Chris,0.5601492698041702
90974,Smith,0.7193142340036714
90671,Paul,0.7004330415710246
99788,Maddison,0.26178161560008184
99135,Smith,0.5880851366386641
94133,Sam,0.09224874731930499
96422,Kevin,0.9805453735999132
91091,Maddison,0.912429822634647
94162,Kate,0.8237710418682042
97433,Kevin,0.9767712022895745
95320,Chris,0.1779283627630741
91145,Paul,0.3797472626279128
90763,Paul,0.502578442459321
96515,Chris,0.30471917040690943
90016,Chris,0.3430878699839377
98837,Maddison,0.9031283608726495
92430,John,0.40671410041047373
95858,Smith,0.838296543873072
93592,Kate,0.017242237797010507
96565,Paul,0.20238358665836642
99736,Tom,0.5771614399374452
90357,Paul,0.5063128759461827
98728,Cooper,0.04612100775836614
95184,Tom,0.2667305258777767
98912,Sam,0.9688274548860728
92938,Paul,0.6283855478698152
94404,Kevin,0.13881602970232387
92114,Sam,0.2464289173688221
97906,Cooper,0.4623709738630818
93569,Paul,0.30399855512869134
96067,Paul,0.8752498710108991
98212,Cooper,0.7741325309224172
93252,Chris,0.06228824619683382
91928,Kate,0.29055989885517086
95724,Smith,0.5515738019600496
98503,Tom,0.6840770468338461
95932,Kate,0.1914839461165615
98744,Chris,0.4482116550700135
96569,John,0.24305612580601554
98734,Paul,0.8472684277378066
99186,Tom,0.3384146783435247
91216,Kevin,0.558359575289918
93427,Sam,0.4145949660038494
97632,Smith,0.7677080899949638
92965,Paul,0.8002272197789481
92509,Sam,0.0768298885218841
99780,Tom,0.05478823956324619
92422,Chris,0.46231683161989234
96223,Paul,0.9214746214212451
92177,Kate,0.20364518940026544
90134,Kevin,0.3595467920915125
98987,Kevin,0.9464484598280996
91155,Maddison,0.26240866175126754
95866,Kevin,0.8049223355587691
99441,Tom,0.5781889305355362
98194,Tom,0.13330381518746626
90928,Chris,0.9960218362399478
97362,Paul,0.28606686903085243
99215,Tom,0.2392658834926048
91829,Paul,0.48858395987773606
95837,Kate,0.5431288211203855
98602,Smith,0.013517241657062917
96761,Maddison,0.8556410817869513
96896,John,0.6103862127809762
95788,Sam,0.28860775695260465
91958,Smith,0.20012041920315204
93120,Tom,0.5593824849493966
97913,John,0.1290463293445957
97709,Kate,0.21709743354106747
97964,Kevin,0.510656601851667
94897,Cooper,0.49529872539061237
96890,Chris,0.6259837494070506
98428,Cooper,0.2141677067469565
95289,Smith,0.12441453711000972
99651,Tom,0.9698362920464698
94946,Sam,0.7281866392724774
96702,John,0.8994790148272616
94551,Sam,0.06683669908960932
92009,Chris,0.6440822085887387
99663,Chris,0.4841421289246466
90281,Maddison,0.25344357375476645
97909,John,0.09725904112436701
98290,Smith,0.10095944046966188
95869,Maddison,0.9727697190142474
98638,Maddison,0.7401524597525655
93582,Cooper,0.15652978991283362
98330,John,0.7779239678906725
99737,Smith,0.12597592030134042
93880,Kevin,0.25792848113396394
96595,Tom,0.9822636300899037
99437,Kevin,0.1759913446302772
90057,Smith,0.011904639689409913
92341,Tom,0.07566020401340989
95923,Chris,0.26967465488787334
92399,Maddison,0.9532336259381575
93129,Cooper,0.19822477736617816
97555,Tom,0.523743306901039
95993,Kate,0.2670067891283976
93040,Smith,0.45483289221949885
91067,Paul,0.6494828707826922
97692,Tom,0.5344082175379543
98342,Paul,0.8098587551374707
94467,Paul,0.48588515988967784
97403,Paul,0.9592888048503795
99360,Chris,0.24917892743669745
99397,Kate,0.8437188566076362
91836,Smith,0.18220004665106182
93402,Tom,0.727204706969457
90160,Paul,0.2479198288709884
91939,Smith,0.8529829692151367
95132,John,0.4374169379331163
